"거주자우선주차구획번호",거주자우선주차구획위도,거주자우선주차구획경도,거주자우선주차구역명,소재지도로명주소,소재지지번주소,운영형태,사용시간대정보,사용기간,이용요금,이용요금할인정보,이용요금결제방법,이용요금환불안내정보,정기접수시작일자,정기접수종료일자,신청방법,신청서류,관리기관전화번호,관리기관명,데이터기준일자
11215-능동_068,37.55184394,127.0868612,지정구간,,서울특별시 광진구 능동 258-9,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_069,37.55192526,127.0870401,지정구간,,서울특별시 광진구 능동 258-12,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_070,37.55192526,127.0870401,지정구간,,서울특별시 광진구 능동 258-12,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_071,37.55192526,127.0870401,지정구간,,서울특별시 광진구 능동 258-12,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_072,37.55213176,127.0874182,지정구간,,서울특별시 광진구 능동 257-25,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_073,37.55213176,127.0874182,지정구간,,서울특별시 광진구 능동 257-25,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_074,37.55213176,127.0874182,지정구간,,서울특별시 광진구 능동 257-25,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_075,37.55213176,127.0874182,지정구간,,서울특별시 광진구 능동 257-25,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_076,37.55213176,127.0874182,지정구간,,서울특별시 광진구 능동 257-25,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_077,37.55213176,127.0874182,지정구간,,서울특별시 광진구 능동 257-25,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_082,37.55213176,127.0874182,지정구간,,서울특별시 광진구 능동 257-25,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_083,37.55213176,127.0874182,지정구간,,서울특별시 광진구 능동 257-25,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_084,37.55213176,127.0874182,지정구간,,서울특별시 광진구 능동 257-25,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_085,37.55213176,127.0874182,지정구간,,서울특별시 광진구 능동 257-25,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_086,37.55220481,127.087689,지정구간,,서울특별시 광진구 능동 257-3,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_087,37.55220481,127.087689,지정구간,,서울특별시 광진구 능동 257-3,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_088,37.55220481,127.087689,지정구간,,서울특별시 광진구 능동 257-3,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_090,37.55220481,127.087689,지정구간,,서울특별시 광진구 능동 257-3,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_091,37.55231956,127.0880932,지정구간,,서울특별시 광진구 능동 257-6,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_092,37.55231956,127.0880932,지정구간,,서울특별시 광진구 능동 257-6,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_094,37.55231956,127.0880932,지정구간,,서울특별시 광진구 능동 257-6,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_100,37.55201468,127.0871088,지정구간,,서울특별시 광진구 능동 258-11,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_101,37.55201468,127.0871088,지정구간,,서울특별시 광진구 능동 258-11,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_102,37.55195989,127.0869954,지정구간,,서울특별시 광진구 능동 258-10,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_103,37.55240141,127.0882816,지정구간,,서울특별시 광진구 능동 257-2,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_105,37.55272398,127.0883913,지정구간,,서울특별시 광진구 능동 256-8,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_110,37.55320484,127.0871823,지정구간,,서울특별시 광진구 능동 254-17,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_120,37.55359777,127.0861973,지정구간,,서울특별시 광진구 능동 248-35,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_121,37.55373712,127.0858711,지정구간,,서울특별시 광진구 능동 248-29,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_122,37.55380889,127.0856814,지정구간,,서울특별시 광진구 능동 248-12,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_138,37.55444969,127.0840354,지정구간,,서울특별시 광진구 능동 245-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_144,37.55484221,127.0830703,지정구간,,서울특별시 광진구 능동 238-34,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_145,37.55484221,127.0830703,지정구간,,서울특별시 광진구 능동 238-34,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_152,37.55524297,127.0820568,지정구간,,서울특별시 광진구 능동 235-2,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_176,37.55524297,127.0820568,지정구간,,서울특별시 광진구 능동 235-2,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_181,37.55539455,127.0821365,지정구간,,서울특별시 광진구 능동 236-22,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_182-3,37.55520842,127.0826299,지정구간,,서울특별시 광진구 능동 236-6,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_183,37.55520842,127.0826299,지정구간,,서울특별시 광진구 능동 236-6,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_191,37.55541255,127.0830631,지정구간,,서울특별시 광진구 능동 237-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_199,37.55469602,127.0839132,지정구간,,서울특별시 광진구 능동 237-21,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_203,37.55500499,127.0838900408,지정구간,,서울특별시 광진구 능동 237-12,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_213,37.5542265,127.0855555,지정구간,,서울특별시 광진구 능동 247-18,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_214,37.5542265,127.0855555,지정구간,,서울특별시 광진구 능동 247-18,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_218,37.55393445,127.0853534,지정구간,,서울특별시 광진구 능동 248-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_229,37.55397824,127.0867132,지정구간,,서울특별시 광진구 능동 247-6,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_230,37.55397824,127.0867132,지정구간,,서울특별시 광진구 능동 247-6,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_231,37.55397824,127.0867132,지정구간,,서울특별시 광진구 능동 247-6,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_232,37.55361854,127.0867472,지정구간,,서울특별시 광진구 능동 255-14,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_234,37.55358502,127.0871153,지정구간,,서울특별시 광진구 능동 255-9,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_234-1,37.55333528,127.0876691,지정구간,,서울특별시 광진구 능동 255-8,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_234-2,37.55333528,127.0876691,지정구간,,서울특별시 광진구 능동 255-8,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_235,37.55319784,127.087752,지정구간,,서울특별시 광진구 능동 255-7,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_236-1,37.55311691,127.0874607,지정구간,,서울특별시 광진구 능동 254-4,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_241,37.55250631,127.0886215,지정구간,,서울특별시 광진구 능동 256-14,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_270,37.55250631,127.0886215,지정구간,,서울특별시 광진구 능동 256-14,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_282,37.55250631,127.0886215,지정구간,,서울특별시 광진구 능동 256-14,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_294,37.55439296,127.0837343,지정구간,,서울특별시 광진구 능동 238-38,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_301,37.55374488,127.0835954,지정구간,,서울특별시 광진구 능동 244-11,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_308,37.55489535,127.0827202,지정구간,,서울특별시 광진구 능동 238-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_317,37.5547151,127.0822681,지정구간,,서울특별시 광진구 능동 235-42,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_318,37.5547151,127.0822681,지정구간,,서울특별시 광진구 능동 235-42,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_322,37.5547151,127.0822681,지정구간,,서울특별시 광진구 능동 235-42,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_332,37.55538922,127.0805867,지정구간,,서울특별시 광진구 능동 223-24,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_335-1,37.55551719,127.0802841,지정구간,,서울특별시 광진구 능동 223-27,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_335-2,37.55551719,127.0802841,지정구간,,서울특별시 광진구 능동 223-27,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_339,37.55559164,127.0795784,지정구간,,서울특별시 광진구 능동 224-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_340,37.55578171,127.0796382,지정구간,,서울특별시 광진구 능동 223-41,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_341,37.55578171,127.0796382,지정구간,,서울특별시 광진구 능동 223-41,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_342,37.55559164,127.0795784,지정구간,,서울특별시 광진구 능동 224-1,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_343,37.55578171,127.0796382,지정구간,,서울특별시 광진구 능동 223-41,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_344,37.55578171,127.0796382,지정구간,,서울특별시 광진구 능동 223-41,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_412,37.55503016,127.0790111,지정구간,,서울특별시 광진구 능동 225-31,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_415,37.55432056,127.078831,지정구간,,서울특별시 광진구 능동 320-9,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_415-4,37.55455807,127.0789534,지정구간,,서울특별시 광진구 능동 320-44,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_417,37.55425792,127.078589,지정구간,,서울특별시 광진구 능동 225-5,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
11215-능동_419,37.55444236,127.0783158,지정구간,,서울특별시 광진구 능동 282-6,,,1월~12월,주간:3만원+야간:2만원+전일4만원,,,,2022-01-01,2022-12-31,,,,서울특별시 광진구청,2022-07-19
