no,pl_id,pl_nm,sido_nm,sgg_nm,bemd_nm,beonji,ho,road_nm,bld_num,logitude,latitude,pl_num_space,pl_fee_free,occ_park,operation_type,resident_day_month_amt,resident_night_month_amt,resident_allday_month_amt,pl_start_time,pl_end_time,specific,final_end_dt
일련번호,주차장고유값,주차장명,시도명칭,시군구명칭,법정읍면동명칭,번지,호,도로명 이름,건물 번호,경도,위도,개방면수,무료 개방여부,수시주차가능여부,운영방식,거주자-주간(월)금액,거주자-야간(월)금액,거주자-전일(월)금액,시작시간,종료시간,특이사항,구축기준일
161,4754496,372-1 노상주차장,서울특별시,광진구,광장동,372,1,광장로1다길,56,127.101857,37.550500,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
162,5532857,376-4 노상주차장,서울특별시,광진구,광장동,376,4,광장로1다길,9,127.102905 ,37.548400 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
163,5532856,376-4 노상주차장,서울특별시,광진구,광장동,376,4,광장로1다길,9,127.102874 ,37.548380 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
164,5532855,376-4 노상주차장,서울특별시,광진구,광장동,376,4,광장로1다길,9,127.102836 ,37.548360 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
165,4755493,376-4 노상주차장,서울특별시,광진구,광장동,376,4,광장로1다길,9,127.102791,37.548343,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
166,5532807,389-1 노상주차장,서울특별시,광진구,광장동,389,1,광장로1길,27,127.101401 ,37.547562 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
167,5532806,389-1 노상주차장,서울특별시,광진구,광장동,389,1,광장로1길,27,127.101424 ,37.547565 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
168,5532800,389-1 노상주차장,서울특별시,광진구,광장동,389,1,광장로1길,27,127.101544 ,37.547578 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
169,5532799,389-1 노상주차장,서울특별시,광진구,광장동,389,1,광장로1길,27,127.101514 ,37.547572 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
170,4960105,서울광장초등학교,서울특별시,광진구,광장동,389,1,광장로1길,27,127.101367,37.548263,27,1,0,9,,,,0000,0730,,2022-11-25
171,4806843,389-1 거주자우선주차장,서울특별시,광진구,광장동,389,1,광장로1길,27,127.101236,37.547485,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
172,4797529,389-1 거주자우선주차장,서울특별시,광진구,광장동,389,1,광장로1길,27,127.101766,37.547616,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
173,4754204,389-1 노상주차장,서울특별시,광진구,광장동,389,1,광장로1길,27,127.101274,37.547339,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
174,4754186,389-1 노상주차장,서울특별시,광진구,광장동,389,1,광장로1길,27,127.101264,37.547401,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
175,4754185,389-1 노상주차장,서울특별시,광진구,광장동,389,1,광장로1길,27,127.101667,37.547599,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
176,4754183,389-1 노상주차장,서울특별시,광진구,광장동,389,1,광장로1길,27,127.101478,37.547568,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
177,5532844,393-21 노상주차장,서울특별시,광진구,광장동,393,21,광장로1나길,10,127.102089 ,37.548195 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
178,5532843,393-21 노상주차장,서울특별시,광진구,광장동,393,21,광장로1나길,10,127.102067 ,37.548205 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
179,4755835,393-21 노상주차장,서울특별시,광진구,광장동,393,21,광장로1나길,10,127.102050,37.548213,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
180,5532862,394-1 노상주차장,서울특별시,광진구,광장동,394,1,광장로1나길,4,127.102550 ,37.548210 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
181,5532861,394-1 노상주차장,서울특별시,광진구,광장동,394,1,광장로1나길,4,127.102577 ,37.548222 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
182,5532858,394-1 노상주차장,서울특별시,광진구,광장동,394,1,광장로1나길,4,127.102694 ,37.548281 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
183,4754206,394-1 노상주차장,서울특별시,광진구,광장동,394,1,광장로1나길,4,127.102675,37.548273,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
184,4754188,394-1 노상주차장,서울특별시,광진구,광장동,394,1,광장로1나길,4,127.102595,37.548234,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
185,5533042,광장동현대10차앞,서울특별시,광진구,광장동,396,13,천호대로,796,127.101760 ,37.545516 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
186,5533039,광장동현대10차앞,서울특별시,광진구,광장동,396,13,천호대로,796,127.101600 ,37.545320 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
187,5533036,광장동현대10차앞,서울특별시,광진구,광장동,396,13,천호대로,796,127.101866 ,37.545629 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
188,4756829,광장동현대10차앞,서울특별시,광진구,광장동,396,13,천호대로,796,127.101843,37.545620,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
189,4754512,광장동현대10차앞,서울특별시,광진구,광장동,396,13,천호대로,796,127.101776,37.545546,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
190,4754222,광장동현대10차앞,서울특별시,광진구,광장동,396,13,천호대로,796,127.101635,37.545351,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
191,5021324,정립회관,서울특별시,광진구,구의동,16,3,자양로44길,100,127.097901 ,37.550526 ,15,0,1,3,30000,20000,40000,0000,2400,,2022-11-25
192,5525955,29-21 노상주차장,서울특별시,광진구,구의동,29,21,자양로51길,11-8,127.092478,37.553392,1,1,1,1,,,,0000,0000,,2022-11-25
193,5020289,광진초등학교,서울특별시,광진구,구의동,60,44,자양로40길,41,127.091210 ,37.547585 ,23,0,0,2,30000,20000,40000,1800,0730,,2022-11-25
194,5528133,68-5 노상주차장,서울특별시,광진구,구의동,68,5,광나루로35길,19,127.087096,37.545785,1,0,0,2,,,,0000,0000,,2022-11-25
195,5529542,132-1 노상주차장,서울특별시,광진구,구의동,132,1,자양로,,127.087376,37.545244,1,0,1,1,,,,0000,0000,,2022-11-25
196,5529540,132-1 노상주차장,서울특별시,광진구,구의동,132,1,광나루로37길,3-2,127.087376,37.545244,1,0,1,1,,,,0000,0000,,2022-11-25
197,4759061,200-5 노상주차장,서울특별시,광진구,구의동,200,5,광나루로52길,9,127.094642,37.541157,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
198,5538170,201-26 노상주차장,서울특별시,광진구,구의동,201,26,광나루로,592,127.093786 ,37.542200 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
199,5538166,201-26 노상주차장,서울특별시,광진구,구의동,201,26,광나루로,592,127.093951 ,37.542368 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
200,5538165,201-26 노상주차장,서울특별시,광진구,구의동,201,26,광나루로,592,127.093999,37.542345,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
201,4757759,201-26 노상주차장,서울특별시,광진구,구의동,201,26,광나루로,592,127.093990,37.542467,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
202,4755158,201-26 노상주차장,서울특별시,광진구,구의동,201,26,광나루로,592,127.093929,37.542424,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
203,4736426,201-26 노상주차장,서울특별시,광진구,구의동,201,26,광나루로,592,127.094047,37.542485,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
204,5537277,202-18 노상주차장,서울특별시,광진구,구의동,202,18,구의로16길,49,127.092982 ,37.542918 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
205,5537276,202-18 노상주차장,서울특별시,광진구,구의동,202,18,구의로16길,49,127.093011 ,37.542889 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
206,5537275,202-18 노상주차장,서울특별시,광진구,구의동,202,18,구의로16길,49,127.093058 ,37.542841 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
207,4810111,202-18 노상주차장,서울특별시,광진구,구의동,202,18,구의로16길,49,127.093035,37.542857,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
208,4757103,202-10 노상주차장,서울특별시,광진구,구의동,202,10,구의로16길,43,127.095241,37.542127,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
209,4756780,202-18 노상주차장,서울특별시,광진구,구의동,202,18,구의로16길,49,127.092737,37.543116,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
210,5537304,205-4 노상주차장,서울특별시,광진구,구의동,205,4,아차산로65길,48,127.092561 ,37.542205 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
211,5537295,205-4 노상주차장,서울특별시,광진구,구의동,205,4,아차산로65길,48,127.092944 ,37.541945 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
212,5537294,205-4 노상주차장,서울특별시,광진구,구의동,205,4,아차산로65길,48,127.092903,37.541957,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
213,5537289,205-11 노상주차장,서울특별시,광진구,구의동,205,11,아차산로65길,46,127.093116 ,37.541953 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
214,4755441,205-4 노상주차장,서울특별시,광진구,구의동,205,4,아차산로65길,48,127.092922,37.541879,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
215,4735947,205-11 노상주차장,서울특별시,광진구,구의동,205,11,아차산로65길,46,127.093208,37.541999,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
216,5538171,206-10 노상주차장,서울특별시,광진구,구의동,206,10,광나루로52길,12,127.094672 ,37.541212 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
217,5538121,206-10 노상주차장,서울특별시,광진구,구의동,206,10,광나루로52길,12,127.094430 ,37.541058 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
218,5538120,206-10 노상주차장,서울특별시,광진구,구의동,206,10,광나루로52길,12,127.094275 ,37.540984 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
219,4806913,206-10 노상주차장,서울특별시,광진구,구의동,206,10,광나루로52길,12,127.094499,37.541393,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
220,4754221,206-10 노상주차장,서울특별시,광진구,구의동,206,10,광나루로52길,12,127.094644,37.541231,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
221,4754219,206-10 노상주차장,서울특별시,광진구,구의동,206,10,광나루로52길,12,127.094439,37.541462,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
222,4754218,206-10 노상주차장,서울특별시,광진구,구의동,206,10,광나루로52길,12,127.094314,37.541551,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
223,4754216,206-10 노상주차장,서울특별시,광진구,구의동,206,10,광나루로52길,12,127.094339,37.541008,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
224,4755516,208-2 노상주차장,서울특별시,광진구,구의동,208,2,광나루로46길,38,127.092390,37.542224,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
225,4735331,208-2 노상주차장,서울특별시,광진구,구의동,208,2,광나루로46길,38,127.092359,37.542140,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
226,5537755,209-27 노상주차장,서울특별시,광진구,구의동,209,27,구의로4길,35,127.091265 ,37.540255 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
227,4756507,209-27 노상주차장,서울특별시,광진구,구의동,209,27,구의로4길,35,127.091193,37.540212,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
228,4756839,210-51 노상주차장,서울특별시,광진구,구의동,210,51,광나루로52길,66,127.092197,37.539738,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
229,4737305,210-51 노상주차장,서울특별시,광진구,구의동,210,51,광나루로52길,66,127.092271,37.539783,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
230,5538091,211-10 노상주차장,서울특별시,광진구,구의동,211,10,광나루로52길,38,127.094422 ,37.540595 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
231,5538090,211-10 노상주차장,서울특별시,광진구,구의동,211,10,광나루로52길,38,127.094399 ,37.540628 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
232,5538041,211-10 노상주차장,서울특별시,광진구,구의동,211,10,광나루로52길,38,127.093929 ,37.540777 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
233,5538005,211-23 노상주차장,서울특별시,광진구,구의동,211,23,아차산로63길,28,127.092413 ,37.540806 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
234,5538004,211-23 노상주차장,서울특별시,광진구,구의동,211,23,아차산로63길,28,127.092385 ,37.540792 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
235,4806772,211-23 노상주차장,서울특별시,광진구,구의동,211,23,아차산로63길,28,127.092348,37.540780,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
236,4754761,211-10 노상주차장,서울특별시,광진구,구의동,211,10,광나루로52길,38,127.093634,37.540604,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
237,4758800,215-1 노상주차장,서울특별시,광진구,구의동,215,1,광나루로54길,83,127.094398,37.537760,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
238,5538560,219-25 노상주차장,서울특별시,광진구,구의동,219,25,아차산로,439,127.090927 ,37.538815 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
239,5538559,219-25 노상주차장,서울특별시,광진구,구의동,219,25,아차산로,439,127.090883 ,37.538915 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
240,5538558,219-25 노상주차장,서울특별시,광진구,구의동,219,25,아차산로,439,127.090853 ,37.539019 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
241,5537998,219-1 노상주차장,서울특별시,광진구,구의동,219,1,광나루로52길,59,127.092417 ,37.540412 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
242,5537997,219-1 노상주차장,서울특별시,광진구,구의동,219,1,광나루로52길,59,127.092444 ,37.540378 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
243,5537975,219-1 노상주차장,서울특별시,광진구,구의동,219,1,광나루로52길,59,127.092636,37.540159,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
244,4755830,219-1 노상주차장,서울특별시,광진구,구의동,219,1,광나루로52길,59,127.092589,37.539906,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
245,4754463,219-25 노상주차장,서울특별시,광진구,구의동,219,25,아차산로,439,127.090844,37.539173,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
246,4808263,224-6 노상주차장,서울특별시,광진구,구의동,224,6,아차산로65길,87,127.090477,37.542756,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
247,4755159,225-38 노상주차장,서울특별시,광진구,구의동,225,38,광나루로40길,65,127.094147,37.542545,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
248,5537572,227-13 노상주차장,서울특별시,광진구,구의동,227,13,광나루로44길,32,127.091155 ,37.541860 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
249,5537240,227-13 노상주차장,서울특별시,광진구,구의동,227,13,광나루로44길,32,127.090911 ,37.542738 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
250,4756200,227-13 노상주차장,서울특별시,광진구,구의동,227,13,광나루로44길,32,127.090845,37.542713,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
251,4755822,227-13 노상주차장,서울특별시,광진구,구의동,227,13,광나루로44길,32,127.091030,37.542730,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
252,5537312,229-25 거주자우선주차장,서울특별시,광진구,구의동,229,25,광나루로44길,20,127.091454 ,37.543681 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
253,5537187,229-25 거주자우선주차장,서울특별시,광진구,구의동,229,25,광나루로44길,20,127.090984 ,37.543848 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
254,5537186,229-25 거주자우선주차장,서울특별시,광진구,구의동,229,25,광나루로44길,20,127.091068 ,37.543791 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
255,5528123,229-24 노상주차장,서울특별시,광진구,구의동,229,24,광나루로40길,31,127.089324,37.543436,1,0,0,2,,,,0000,0000,,2022-11-25
256,4754805,229-25 거주자우선주차장,서울특별시,광진구,구의동,229,25,광나루로44길,20,127.091110,37.543783,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
257,5538183,231-18 노상주차장,서울특별시,광진구,구의동,231,18,자양로30길,67,127.094992 ,37.541244 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
258,5538182,231-18 노상주차장,서울특별시,광진구,구의동,231,18,자양로30길,67,127.095073 ,37.541159 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
259,5538181,231-18 노상주차장,서울특별시,광진구,구의동,231,18,자양로30길,67,127.095185 ,37.541049 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
260,4806333,231-18 노상주차장,서울특별시,광진구,구의동,231,18,자양로30길,67,127.095156,37.541080,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
261,5538163,233-3 노상주차장,서울특별시,광진구,구의동,233,3,자양로32길,53,127.094320 ,37.541989 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
262,5538162,233-3 노상주차장,서울특별시,광진구,구의동,233,3,자양로32길,53,127.094346 ,37.541955 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
263,4759058,233-3 노상주차장,서울특별시,광진구,구의동,233,3,자양로32길,53,127.094355,37.541875,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
264,4759057,233-3 노상주차장,서울특별시,광진구,구의동,233,3,자양로32길,53,127.094353,37.541928,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
265,5537592,238-1 노상주차장,서울특별시,광진구,구의동,238,1,광나루로36길,47,127.090765 ,37.540698 ,1,0,0,2,30000,20000,40000,0000,2400,,2022-11-25
